author,content,lxical richness,segement length,sentence length,Nounword,Verbword,Adjectiveword,determinerword,numeral,adverb,To_word,preposition,comma,fullStop,pronun,WH_pronun,questionMark
EdnaFernandes,15644newsML.txt,0.506935687,155.6785714,124.5428571,0.310214376,0.151324086,0.078184111,0.090794451,0.008827238,0.04035309,0.016393443,0.110970996,0.039092055,0.042875158,0,0,0
EdnaFernandes,17343newsML.txt,0.581081081,138.3333333,103.75,0.337837838,0.158783784,0.050675676,0.074324324,0.033783784,0.033783784,0.016891892,0.097972973,0.02027027,0.047297297,0,0,0
EdnaFernandes,17663newsML.txt,0.556164384,165.8333333,110.5555556,0.295890411,0.15890411,0.057534247,0.117808219,0.030136986,0.024657534,0.021917808,0.112328767,0.035616438,0.035616438,0,0,0
EdnaFernandes,178869newsML.txt,0.485893417,185.5555556,101.2121212,0.255485893,0.159874608,0.078369906,0.087774295,0.036050157,0.021943574,0.032915361,0.117554859,0.034482759,0.042319749,0,0,0
EdnaFernandes,179688newsML.txt,0.497607656,185.2222222,107.5483871,0.264752791,0.162679426,0.074960128,0.089314195,0.03030303,0.022328549,0.033492823,0.119617225,0.031897927,0.043062201,0,0,0
EdnaFernandes,18224newsML.txt,0.495747266,155.2758621,128.6571429,0.304981774,0.155528554,0.074119077,0.093560146,0.008505468,0.036452005,0.017010936,0.110571081,0.044957473,0.041312272,0,0,0
EdnaFernandes,183674newsML.txt,0.757575758,179.6666667,77,0.343434343,0.161616162,0.080808081,0.090909091,0,0.02020202,0.03030303,0.080808081,0.03030303,0.03030303,0,0,0
EdnaFernandes,183684newsML.txt,0.510282776,178.2173913,85.39583333,0.289203085,0.151670951,0.05655527,0.07840617,0.03470437,0.038560411,0.028277635,0.109254499,0.029562982,0.050128535,0,0,0
EdnaFernandes,191766newsML.txt,0.487062405,155.2173913,93.94736842,0.327245053,0.136986301,0.04261796,0.118721461,0.03348554,0.02891933,0.0152207,0.127853881,0.04414003,0.04261796,0,0,0
EdnaFernandes,191925newsML.txt,0.56916996,152.3333333,97.92857143,0.367588933,0.146245059,0.015810277,0.090909091,0.055335968,0.031620553,0.015810277,0.083003953,0.059288538,0.043478261,0,0,0
EdnaFernandes,195876newsML.txt,0.490013316,184.0909091,103.8461538,0.28229028,0.145139814,0.065246338,0.085219707,0.045272969,0.050599201,0.022636485,0.114513981,0.042609854,0.042609854,0,0,0
EdnaFernandes,199220newsML.txt,0.472483221,185.7727273,110.4594595,0.297986577,0.174496644,0.056375839,0.09261745,0.030872483,0.048322148,0.020134228,0.100671141,0.024161074,0.044295302,0,0,0
EdnaFernandes,199226newsML.txt,0.482065997,163,117.15625,0.288378766,0.180774749,0.050215208,0.087517934,0.031563845,0.047345768,0.025824964,0.098995696,0.025824964,0.040172166,0,0,0
EdnaFernandes,202011newsML.txt,0.495881384,151.0454545,107.1935484,0.317957166,0.144975288,0.047775947,0.113673806,0.031301483,0.029654036,0.014827018,0.123558484,0.052718287,0.042833608,0,0,0
EdnaFernandes,202020newsML.txt,0.523031204,170.8571429,105.5294118,0.277860327,0.158989599,0.050520059,0.092124814,0.049034175,0.044576523,0.022288262,0.12332838,0.035661218,0.044576523,0,0,0
EdnaFernandes,203933newsML.txt,0.569958848,153.4117647,108.6666667,0.283950617,0.16255144,0.047325103,0.086419753,0.037037037,0.051440329,0.018518519,0.119341564,0.032921811,0.04526749,0,0,0
EdnaFernandes,206049newsML.txt,0.529113924,147.0714286,79.19230769,0.308860759,0.111392405,0.06835443,0.070886076,0.098734177,0.015189873,0.020253165,0.111392405,0.040506329,0.032911392,0,0,0
EdnaFernandes,207536newsML.txt,0.567058824,181,147.0625,0.324705882,0.143529412,0.070588235,0.110588235,0.04,0.021176471,0.030588235,0.108235294,0.049411765,0.028235294,0,0,0
EdnaFernandes,214915newsML.txt,0.487341772,166.875,95.35714286,0.312236287,0.126582278,0.052742616,0.11814346,0.088607595,0.023206751,0.029535865,0.124472574,0.025316456,0.035864979,0,0,0
EdnaFernandes,214995newsML.txt,0.550432277,162.5,114.7058824,0.334293948,0.141210375,0.066282421,0.097982709,0.037463977,0.043227666,0.023054755,0.100864553,0.040345821,0.040345821,0,0,0
EdnaFernandes,216658newsML.txt,0.461273666,135.2173913,115.1851852,0.287435456,0.134251291,0.067125645,0.104991394,0.04475043,0.029259897,0.029259897,0.12908778,0.030981067,0.037865749,0,0,0
EdnaFernandes,219541newsML.txt,0.566820276,153.4375,122.75,0.301843318,0.18202765,0.066820276,0.092165899,0.036866359,0.032258065,0.041474654,0.085253456,0.025345622,0.041474654,0,0,0
EdnaFernandes,220686newsML.txt,0.558035714,146.3529412,113.0909091,0.292410714,0.176339286,0.066964286,0.091517857,0.046875,0.03125,0.040178571,0.082589286,0.024553571,0.040178571,0,0,0
EdnaFernandes,222272newsML.txt,0.43559322,169.7058824,48.08333333,0.259322034,0.094915254,0.040677966,0.072881356,0.166101695,0.015254237,0.013559322,0.088135593,0.028813559,0.038983051,0,0,0
EdnaFernandes,223143newsML.txt,0.489495798,149.5882353,66.92105263,0.31512605,0.119747899,0.052521008,0.090336134,0.119747899,0.018907563,0.014705882,0.113445378,0.031512605,0.048319328,0,0,0
EdnaFernandes,223214newsML.txt,0.526785714,170.7222222,139.6818182,0.321428571,0.148214286,0.053571429,0.1,0.039285714,0.026785714,0.025,0.110714286,0.039285714,0.032142857,0,0,0
EdnaFernandes,223786newsML.txt,0.752688172,170,127.5,0.344086022,0.107526882,0.053763441,0.075268817,0.064516129,0.021505376,0.021505376,0.139784946,0.053763441,0.032258065,0,0,0
EdnaFernandes,225499newsML.txt,0.4743083,158.8235294,84.375,0.296442688,0.122529644,0.071146245,0.110671937,0.079051383,0.007905138,0.017786561,0.100790514,0.035573123,0.033596838,0,0,0
EdnaFernandes,225507newsML.txt,0.477083333,150.8823529,111.5217391,0.3125,0.135416667,0.064583333,0.10625,0.058333333,0.0125,0.03125,0.104166667,0.03125,0.04375,0,0,0
EdnaFernandes,225609newsML.txt,0.523255814,165.875,102.0769231,0.298449612,0.143410853,0.058139535,0.089147287,0.081395349,0.007751938,0.031007752,0.093023256,0.03875969,0.046511628,0,0,0
EdnaFernandes,225917newsML.txt,0.474545455,155.9473684,95.58064516,0.310909091,0.134545455,0.069090909,0.114545455,0.065454545,0.009090909,0.021818182,0.105454545,0.030909091,0.034545455,0,0,0
EdnaFernandes,230515newsML.txt,0.557522124,163.0833333,122.3125,0.289085546,0.123893805,0.079646018,0.109144543,0.064896755,0.029498525,0.002949853,0.135693215,0.04719764,0.029498525,0,0,0
EdnaFernandes,230517newsML.txt,0.523049645,201.375,111.1034483,0.276595745,0.14893617,0.074468085,0.117021277,0.04964539,0.031914894,0.012411348,0.125886525,0.039007092,0.033687943,0,0,0
EricAuchard,100385newsML.txt,0.491773309,158.75,81.41025641,0.349177331,0.148080439,0.042047532,0.087751371,0.027422303,0.018281536,0.018281536,0.10786106,0.045703839,0.049360146,0,0,0
EricAuchard,101678newsML.txt,0.808510638,135.25,135.25,0.29787234,0.180851064,0.106382979,0.063829787,0,0.053191489,0.031914894,0.117021277,0.042553191,0.031914894,0,0,0
EricAuchard,111437newsML.txt,0.469820555,160.952381,96.57142857,0.298531811,0.13050571,0.070146819,0.091353997,0.053833605,0.029363785,0.024469821,0.125611746,0.044045677,0.03588907,0,0,0
EricAuchard,115060newsML.txt,0.482466747,176.1111111,101.1702128,0.332527207,0.160822249,0.068923821,0.07617896,0.012091898,0.026602177,0.032648126,0.097944377,0.058041112,0.039903265,0,0,0
EricAuchard,116212newsML.txt,0.470657277,180.1153846,111.5,0.334507042,0.122065728,0.063380282,0.071596244,0.055164319,0.044600939,0.017605634,0.138497653,0.051643192,0.038732394,0,0,0
EricAuchard,117213newsML.txt,0.537190083,150.4444444,69.43589744,0.33677686,0.117768595,0.084710744,0.078512397,0.051652893,0.022727273,0.020661157,0.119834711,0.033057851,0.041322314,0,0,0
EricAuchard,119233newsML.txt,0.622340426,159.4285714,124,0.367021277,0.154255319,0.058510638,0.106382979,0.010638298,0.010638298,0.015957447,0.127659574,0.005319149,0.042553191,0,0,0
EricAuchard,120484newsML.txt,0.478873239,160.5652174,115.40625,0.306729264,0.147104851,0.081377152,0.098591549,0.029733959,0.020344288,0.037558685,0.106416275,0.03599374,0.039123631,0,0,0
EricAuchard,121521newsML.txt,0.53814433,150.5555556,71.31578947,0.336082474,0.117525773,0.084536082,0.078350515,0.051546392,0.022680412,0.020618557,0.121649485,0.032989691,0.041237113,0,0,0
EricAuchard,12877newsML.txt,0.466367713,188.2857143,131.8,0.358744395,0.140508221,0.077727952,0.098654709,0.00896861,0.029895366,0.041853513,0.08819133,0.040358744,0.034379671,0,0,0
EricAuchard,13068newsML.txt,0.48,174.4090909,153.48,0.375384615,0.147692308,0.072307692,0.093846154,0.012307692,0.024615385,0.027692308,0.089230769,0.035384615,0.036923077,0,0,0
EricAuchard,13069newsML.txt,0.495145631,162.5789474,162.5789474,0.390291262,0.147572816,0.058252427,0.077669903,0.011650485,0.033009709,0.033009709,0.087378641,0.038834951,0.033009709,0,0,0
EricAuchard,133874newsML.txt,0.493991989,159.1923077,125.4242424,0.312416555,0.150867824,0.073431242,0.086782377,0.034712951,0.036048064,0.017356475,0.129506008,0.048064085,0.037383178,0,0,0
EricAuchard,13415newsML.txt,0.447534766,170,93.67346939,0.323640961,0.130214918,0.112515803,0.078381795,0.021491783,0.03034134,0.027812895,0.10619469,0.048040455,0.037926675,0,0,0
EricAuchard,13583newsML.txt,0.452681388,166.6818182,99.10810811,0.310725552,0.134069401,0.110410095,0.078864353,0.02681388,0.033123028,0.02681388,0.113564669,0.045741325,0.039432177,0,0,0
EricAuchard,139624newsML.txt,0.549575071,194.1428571,123.5454545,0.338526912,0.147308782,0.076487252,0.082152975,0.015580737,0.036827195,0.02407932,0.100566572,0.04815864,0.038243626,0,0,0
EricAuchard,14573newsML.txt,0.44988345,185.1481481,108.673913,0.319347319,0.136363636,0.107226107,0.085081585,0.03030303,0.026806527,0.029137529,0.118881119,0.045454545,0.033799534,0,0,0
EricAuchard,147596newsML.txt,0.456053068,164.75,78.45238095,0.328358209,0.122719735,0.101160862,0.097844113,0.028192371,0.029850746,0.013266998,0.132669983,0.048092869,0.036484245,0,0,0
EricAuchard,149671newsML.txt,0.451162791,183.3076923,158.8666667,0.33255814,0.144186047,0.068604651,0.087209302,0.019767442,0.030232558,0.027906977,0.109302326,0.056976744,0.031395349,0,0,0
EricAuchard,151452newsML.txt,0.463479416,182.625,136.96875,0.343957503,0.173970784,0.075697211,0.073041169,0.003984064,0.022576361,0.04249668,0.092961487,0.049136786,0.033200531,0,0,0
EricAuchard,152722newsML.txt,0.517453799,150.6111111,142.6842105,0.330595483,0.162217659,0.055441478,0.090349076,0.022587269,0.018480493,0.022587269,0.133470226,0.045174538,0.034907598,0,0,0
EricAuchard,157435newsML.txt,0.512630015,177.7619048,100.8918919,0.346210996,0.109955423,0.074294205,0.078751857,0.037147103,0.03268945,0.02526003,0.104011887,0.049034175,0.038632987,0,0,0
EricAuchard,157855newsML.txt,0.529042386,175.25,97.36111111,0.342229199,0.113029827,0.075353218,0.075353218,0.039246468,0.03610675,0.023547881,0.098901099,0.051805338,0.039246468,0,0,0
EricAuchard,162159newsML.txt,0.471142521,261.8421053,101.5306122,0.335689046,0.131919906,0.081272085,0.083627797,0.02237927,0.040047114,0.032979976,0.111896349,0.03180212,0.029446408,0,0,0
EricAuchard,172851newsML.txt,0.475935829,183.7647059,97.625,0.317290553,0.13368984,0.112299465,0.08912656,0.017825312,0.016042781,0.024955437,0.112299465,0.057040998,0.037433155,0,0,0
EricAuchard,175415newsML.txt,0.476950355,175.1111111,108.6896552,0.319148936,0.129432624,0.111702128,0.086879433,0.019503546,0.017730496,0.024822695,0.111702128,0.058510638,0.037234043,0,0,0
EricAuchard,18223newsML.txt,0.445603577,187.2,104,0.302533532,0.137108793,0.073025335,0.098360656,0.034277198,0.041728763,0.031296572,0.119225037,0.049180328,0.035767511,0,0,0
EricAuchard,183344newsML.txt,0.755813953,120,96,0.302325581,0.151162791,0.046511628,0.046511628,0.081395349,0.046511628,0.046511628,0.127906977,0.058139535,0.046511628,0,0,0
EricAuchard,183534newsML.txt,0.580808081,161,107.3333333,0.343434343,0.121212121,0.047979798,0.073232323,0.075757576,0.042929293,0.032828283,0.083333333,0.075757576,0.04040404,0,0,0
EricAuchard,183828newsML.txt,0.477031802,198.7307692,112.326087,0.354534747,0.157832744,0.081272085,0.08598351,0.011778563,0.02237927,0.017667845,0.106007067,0.056537102,0.034157833,0,0,0
EricAuchard,186282newsML.txt,0.500805153,145.8333333,116.6666667,0.333333333,0.128824477,0.088566828,0.093397746,0.024154589,0.020933977,0.017713366,0.122383253,0.049919485,0.041867955,0,0,0
EricAuchard,18802newsML.txt,0.477591036,177.7391304,131.8709677,0.329131653,0.152661064,0.067226891,0.081232493,0.032212885,0.039215686,0.037815126,0.110644258,0.035014006,0.040616246,0,0,0
EricAuchard,191274newsML.txt,0.502529511,147.6190476,106.8965517,0.323777403,0.134907251,0.059021922,0.089376054,0.028667791,0.045531197,0.02529511,0.107925801,0.053962901,0.040472175,0,0,0
EricAuchard,203838newsML.txt,0.445033113,187.3333333,121.5135135,0.405298013,0.119205298,0.062251656,0.064900662,0.02384106,0.02781457,0.030463576,0.096688742,0.038410596,0.034437086,0,0,0
EricAuchard,205742newsML.txt,0.464824121,172.3076923,99.55555556,0.304020101,0.126884422,0.066582915,0.074120603,0.041457286,0.030150754,0.021356784,0.104271357,0.064070352,0.047738693,0,0,0
EricAuchard,209979newsML.txt,0.521126761,183.8235294,80.12820513,0.309859155,0.139084507,0.063380282,0.080985915,0.042253521,0.045774648,0.036971831,0.112676056,0.051056338,0.033450704,0,0,0
EricAuchard,210069newsML.txt,0.520525452,180.3157895,126.8888889,0.323481117,0.136288998,0.064039409,0.073891626,0.054187192,0.032840722,0.037766831,0.124794745,0.047619048,0.031198686,0,0,0
EricAuchard,210631newsML.txt,0.469845722,174.2608696,93.20930233,0.307152875,0.12342216,0.085553997,0.072931276,0.032258065,0.03085554,0.026647966,0.103786816,0.060308555,0.04628331,0,0,0
EricAuchard,216338newsML.txt,0.633333333,164.4285714,127.8888889,0.295238095,0.138095238,0.066666667,0.1,0.047619048,0.038095238,0.052380952,0.123809524,0.042857143,0.038095238,0,0,0
EricAuchard,217358newsML.txt,0.526923077,166,103.0344828,0.323076923,0.130769231,0.071153846,0.103846154,0.042307692,0.028846154,0.023076923,0.125,0.044230769,0.034615385,0,0,0
EricAuchard,227670newsML.txt,0.653968254,160.6363636,117.8,0.323809524,0.13968254,0.073015873,0.076190476,0.06031746,0.038095238,0.034920635,0.073015873,0.06031746,0.038095238,0,0,0
EricAuchard,230274newsML.txt,0.464839094,190.5833333,142.9375,0.288438617,0.147794994,0.089392133,0.091775924,0.023837902,0.033373063,0.038140644,0.110846246,0.054827175,0.035756853,0,0,0
EricAuchard,231241newsML.txt,0.533880903,176.6666667,120.4545455,0.277207392,0.174537988,0.073921971,0.082135524,0.026694045,0.04312115,0.047227926,0.0862423,0.047227926,0.036960986,0,0,0
EricAuchard,233319newsML.txt,0.535416667,146.7222222,91.06896552,0.3125,0.145833333,0.066666667,0.075,0.04375,0.027083333,0.025,0.10625,0.04375,0.04375,0,0,0
EricAuchard,260570newsML.txt,0.472636816,164.3846154,101.7619048,0.350746269,0.121890547,0.062189055,0.07960199,0.039800995,0.017412935,0.019900498,0.141791045,0.039800995,0.039800995,0,0,0
EricAuchard,261502newsML.txt,0.467857143,163.7777778,92.125,0.319642857,0.132142857,0.057142857,0.064285714,0.051785714,0.026785714,0.023214286,0.130357143,0.046428571,0.0375,0,0,0
EricAuchard,263257newsML.txt,0.56,149.2,149.2,0.308235294,0.150588235,0.063529412,0.08,0.04,0.021176471,0.032941176,0.101176471,0.072941176,0.032941176,0,0,0
EricAuchard,264271newsML.txt,0.534042553,156.375,64.15384615,0.304255319,0.153191489,0.070212766,0.080851064,0.036170213,0.017021277,0.038297872,0.09787234,0.053191489,0.034042553,0,0,0
EricAuchard,288069newsML.txt,0.529636711,155,117.8,0.334608031,0.145315488,0.07456979,0.086042065,0.024856597,0.034416826,0.034416826,0.09751434,0.036328872,0.040152964,0,0,0
EricAuchard,292697newsML.txt,0.464088398,192.6923077,96.34615385,0.303867403,0.154696133,0.051933702,0.086187845,0.034254144,0.039779006,0.032044199,0.114917127,0.035359116,0.037569061,0,0,0
